part_number,cost,qty_sold,Label
6bfb23e593de,0.00832,58,Overseas
d1afd713969f,0,28,Overseas
180a46271265,0,12,Overseas
7b2bb7bba82b,0,34,Overseas
ed6284e57be0,0,29,Overseas
69bb03f249f1,0,22,Overseas
ad80e87b8180,0,32,Overseas
345fcd5e270e,0,25,Overseas
d8b7df5e8e3c,0.0198,97,Overseas
dcb00606c8c7,0,71,Overseas
d78e4fef9ac4,0,58,Overseas
6b39168593b9,0,22,Overseas
4a80e2b2db45,0,14,Overseas
375fa41df2e1,0,90,Overseas
4d2ef3dc318b,0,17,Overseas
407e6a642589,0,2,Overseas
c8e264b5481f,0,38,Overseas
3ef0d8c7b24b,0,28,Overseas
7b5cd32700e9,0,32,Overseas
62513a9ef78b,0,68,Overseas
c0746e48e6b5,0,86,Overseas
9770a76db40e,0,53,Overseas
b5094e3262aa,0,54,Overseas
c6ff8d5f2ceb,0,12,Overseas
61061d322db6,0,61,Overseas
f2dd9c3fad07,0,84,Overseas
ba6b10ef01d8,0,17,Overseas
4b20a0a301a5,0,86,Overseas
17909bb7ac32,0,41,Overseas
61498ec62742,0,61,Overseas
d03b2dea086f,0,82,Overseas
ef076e792e08,0,95,Overseas
0edfc102a5b2,0.38,83,Standard
60b109a51a56,8.41,76,Custom
8862f3965b9d,7.158,2,Custom
088c8f4f888b,0,3,Overseas
0e4ed71707fc,0,5,Overseas
0648aa70a888,0,26,Overseas
a33abdc7d6cf,0.814,27,Custom
6a9c5aa567d5,0.019,47,Overseas
af2efc9b99f5,0,29,Overseas
7d166ecc4553,0,76,Overseas
3acea82567e3,0,44,Overseas
ed4b4ad0a603,0,94,Overseas
b1adc40d9195,0,1,Overseas
b3bd440542c9,0,33,Overseas
f90a798d39bd,0,50,Overseas
5f5067b93f88,0,12,Overseas
ad946bd4c5aa,0,57,Overseas
a4cccded26cb,1.05,88,Custom
d74f66edfab8,0.15,41,Overseas
2a20b6871584,0.3,4,Standard
5b440132d977,0,44,Overseas
55b426d867b9,0,38,Overseas
94df418ff84a,0,54,Overseas
094d447f6fc6,0,78,Overseas
e365408c0d6c,0,49,Overseas
b7e0e0c3dcb1,0,80,Overseas
a8338c90177d,0,40,Overseas
1ab27a1e458a,0,41,Overseas
1163405e281d,0,77,Overseas
16bf4c6fbaa5,0,43,Overseas
54cdd977e783,0,93,Overseas
88ed1cc48293,0,94,Overseas
febaa7759ef2,0,8,Overseas
c226f4ee97a5,0,50,Overseas
a845bacd8fbb,0,27,Overseas
611bdcca5503,0,98,Overseas
042518da306a,0,39,Overseas
4c3f74417993,0,37,Overseas
424f74ad468c,0,84,Overseas
376310fbb1ff,0,20,Overseas
71612a476865,0.01,45,Overseas
2c2aba85eefb,0.02406,5,Overseas
77007766d1c5,0,3,Overseas
d3f26f110d04,0,16,Overseas
cd29206c2732,0,44,Overseas
13c8e398f150,0,8,Overseas
367564814f35,0,68,Overseas
fff98304cfcf,0,87,Overseas
fdafcb96062e,0,38,Overseas
53aaa4dad4f6,0,51,Overseas
51d6a0db7855,0,80,Overseas
e4024154a193,3.65,36,Custom
a4ea29e5fc12,0,27,Overseas
24d7e688e33a,0,38,Overseas
9f0c064585b8,0.08765,91,Overseas
95671a160545,0,58,Overseas
5905d7c96b47,0,6,Overseas
0f1df0af851a,0,4,Overseas
e4fd47b43d5e,0,12,Overseas
acfac31bd508,0,55,Overseas
d69824e1dc9e,0,75,Overseas
9f5e8a1bfb2d,0,13,Overseas
19fe85f51137,0,16,Overseas
bdb0b95d570a,0,66,Overseas
4dec9e9b2e33,0,38,Overseas
5be795afc26c,0,7,Overseas
032b495b5e53,0,24,Overseas
c6cab26c9d4a,0,38,Overseas
e571362f0cd4,0,58,Overseas
764f45b8dc08,0,73,Overseas
f30515eb0999,0,48,Overseas
de824bdd46da,0,29,Overseas
2b79afc03f44,0,3,Overseas
57348e259ee8,0,21,Overseas
c3d8dff860f7,0,91,Overseas
38a3f30c9f9a,0,56,Overseas
8b48e380b17b,0,93,Overseas
0eeb484549b0,0,78,Overseas
0a1ecbddf5c0,0,97,Overseas
2bd23d5e90c0,0,35,Overseas
1b10a14980e1,0,86,Overseas
be952e753419,0,49,Overseas
c1fd07d48ab8,0,1,Overseas
d95acbab1641,0,76,Overseas
7a82f08306c1,0,23,Overseas
28301ca2984c,0,71,Overseas
01c4fac130d0,0,2,Overseas
8d950983cad7,0,27,Overseas
eda2dd029b01,0,52,Overseas
1a9c8648a265,0,4,Overseas
8f19b43afdd9,0,60,Overseas
b9b9b914252a,0,17,Overseas
1e97ede6ca1e,0,46,Overseas
a1989d9817ce,0,35,Overseas
6569f2f8d30f,0,36,Overseas
8050fc88a6d5,0,78,Overseas
cefbf385922b,0,75,Overseas
16e8bd0fbeba,0,86,Overseas
e27e57348fb7,0,83,Overseas
3fb0da481433,0,48,Overseas
54a7394ed8bb,0,29,Overseas
d841bc780c6c,0,68,Overseas
c4334b58b63c,0,53,Overseas
e696c64a1ef6,0,27,Overseas
1834cd89aa1d,0,68,Overseas
8b9bd161b32d,0,23,Overseas
15b002e6cbc7,0,41,Overseas
6a0297f661fa,0,97,Overseas
48cbb283e257,0,90,Overseas
f544feafda11,0,44,Overseas
18805bca7d0e,0,88,Overseas
456700db0f87,0.17,22,Standard
7d132809bbae,0.428,73,Standard
2763607cdf0e,0.08802,19,Overseas
adf9fb64b874,0,3,Overseas
d944b18eacc7,0,64,Overseas
e58bf4dea8f9,0,58,Overseas
5779ab4da8e2,0,87,Overseas
21925e5155dd,0,50,Overseas
6abbd355aa89,0,56,Overseas
731db377908b,0.0103,66,Overseas
fc641d5b14b3,0.01214,13,Overseas
1594fd778676,0,49,Overseas
7a899200db15,2.06,85,Custom
c7b0e2617d9d,1.56875,66,Custom
0218399a5724,0,6,Overseas
4fde3e1f01b9,1.72,51,Custom
aab4beadd704,1.63,38,Custom
6138f40c9673,0,14,Overseas
d5b87129ab99,0,26,Overseas
a57e40a67504,0,47,Overseas
653e750a4da8,0,45,Overseas
0b26b29f726d,0,68,Overseas
19985815cefd,0,37,Overseas
4a26d5de8f4b,0.46,76,Standard
edc212055374,0.0757,65,Overseas
aa074e58b9ea,0.08,27,Overseas
de650d61f5bd,0,44,Overseas
7e7ef09ddc7f,0.22894,100,Standard
f8b5e42a309e,0.06,41,Overseas
4c587f097f1c,0,24,Overseas
ae32c802bbc2,0,36,Overseas
91e9837a1c4c,0,85,Overseas
2b503f1a145e,0,18,Overseas
fbf68d1ee1ab,0,75,Overseas
d783ae8385b2,0,42,Overseas
fc1719b9a5be,0.01,62,Overseas
cecff93773fa,0.01785,26,Overseas
6c6c2e8c8255,0,19,Overseas
e1787bb3ae5e,0,12,Overseas
fefb4f5aa216,0,55,Overseas
31aa21669c4e,0,94,Overseas
7e725d8dd158,0,89,Overseas
519edea19042,0,8,Overseas
30310cadff5c,0,50,Overseas
af7cab6e7819,0,54,Overseas
bb7c829367a3,0.10824,87,Overseas
684a21815d31,0,45,Overseas
8bd150420a01,0,61,Overseas
7905c3dea389,0,53,Overseas
a4f54c7b8293,0,52,Overseas
5dd61efe4c79,0.95,62,Custom
c15fabbf8ac7,0,56,Overseas
8579f1998552,0,63,Overseas
9215b8f065dc,0,94,Overseas
2d05f713ed04,0.03269,8,Overseas
82cbc7424154,0,8,Overseas
d45b9fc3d3e5,0,43,Overseas
4c02630c83f3,0,46,Overseas
800903c4f8f1,0,57,Overseas
db851af7d0ca,0,54,Overseas
e30c9295563c,0,62,Overseas
ab954e4a6b49,3.1218,82,Custom
c8ec6599c0cd,0.01324,7,Overseas
0d632bab8e0a,0,5,Overseas
1fe74b1aadad,0,63,Overseas
fa49a1eda98c,0,66,Overseas
01e5996db035,0,12,Overseas
84d61e3847b8,0,83,Overseas
d8f99fa54579,0,76,Overseas
b23449bbe824,0,87,Overseas
0fbeccde4939,0,11,Overseas
2b01e57196aa,0,40,Overseas
74bb28059047,0,57,Overseas
4fbccb48049a,0,78,Overseas
38cc69efb629,0,88,Overseas
954e37e7a4b3,0,40,Overseas
bad2791cdaf7,0,92,Overseas
e9e7f692ebf3,0,7,Overseas
7b0001fe59d4,0,98,Overseas
af2167cb147b,0,30,Overseas
94b4265d33e0,0,14,Overseas
2a762ddaacdf,0,81,Overseas
d340c6a2e6a5,0,77,Overseas
65810c9ec615,0.032,54,Overseas
6e3a6bc7c4dc,0,46,Overseas
dc81f16ce2ef,0,94,Overseas
deb8d4906972,0,94,Overseas
a0651e743eda,0,20,Overseas
2234cac9980d,0.9342,91,Custom
20f1fd772c39,0,35,Overseas
292dfba965ba,0.026,31,Overseas
60eec5862122,0,91,Overseas
b830d781a2b1,0,27,Overseas
e3160357b516,0,20,Overseas
b7fdab3b962d,1.3,80,Custom
d78c41f1f9c9,0,69,Overseas
60b2cdd30aaf,0,60,Overseas
932a3301ed96,0,53,Overseas
e09d118b7746,0,80,Overseas
8a36f2d5d1e7,0,93,Overseas
3c923337e4aa,0,2,Overseas
d408bbd0cf56,0,33,Overseas
b466bb5f7b56,0,73,Overseas
9e22f816f158,0,73,Overseas
24178785ea5b,0,59,Overseas
dff67e315e24,0.0255,22,Overseas
7f8c941ca788,0,83,Overseas
4ae2ba1dc366,0,78,Overseas
51273f9a2c08,0,95,Overseas
3b235ccd0872,0,100,Overseas
11fdc2397c9f,0,99,Overseas
c4216fb70e58,0,54,Overseas
14ddb99cb75b,0,30,Overseas
fd2bc98c0c0e,0.04949,7,Overseas
8c90877ecb1f,0,73,Overseas
92eb0de516c8,0,24,Overseas
7b7a8a16e43a,0,35,Overseas
17a7d95e0ad6,0,24,Overseas
26e7027199c2,0,23,Overseas
84305f75993e,0,49,Overseas
cf6a397583a3,0.12849,81,Overseas
e9fc1997dbc0,0,67,Overseas
927bc6ef6475,0,52,Overseas
10b186d6b845,0,78,Overseas
1f2e51ab50d9,0,47,Overseas
9b9e98f3afc7,0.108,82,Overseas
0bc235bfcc86,0,11,Overseas
3a271fa51ee1,0,18,Overseas
21a1375bf7d5,0,54,Overseas
d9a643e38a0f,0.028,97,Overseas
65d80369a9c2,0,34,Overseas
2209744ce9ff,0,91,Overseas
60b2cdd30aaf,0,98,Overseas
1bdd6beff6ed,0,1,Overseas
3545764a2694,0,64,Overseas
60ed11fa5ed1,0,55,Overseas
87d7f4187173,0,29,Overseas
525fe6b92e01,0,33,Overseas
2878f3ca0891,0.0145,84,Overseas
3160664a8ae1,0,71,Overseas
2e1651e134a0,0,48,Overseas
ef1a8e47291d,0.01314,48,Overseas
b65f6323cc57,0,15,Overseas
9bd7545d5655,0.04,1,Overseas
9.23E+11,0,57,Overseas
94994b2590cc,0,24,Overseas
9309d22be56e,0,29,Overseas
be66d2e53255,0,75,Overseas
19ad670931af,0,47,Overseas
7b31751c6f48,0.20529,39,Standard
2d75a59bbdbb,0.22,46,Standard
77cbeff0153f,0.28,92,Standard
3d7cd07ce5b2,0,60,Overseas
902b1001ab13,0,7,Overseas
1625bffe27dc,0,34,Overseas
407ff50624d9,0,3,Overseas
39683445c837,0,96,Overseas
ce83015adf8b,0,35,Overseas
eaabb5b1cced,0,6,Overseas
fe8c771fc439,0,2,Overseas
60d43fb87ee4,0,10,Overseas
6c6fc334fb37,0,55,Overseas
139903bee46d,0,66,Overseas
0eebef068c77,0.17844,92,Standard
c472d038d8d4,0,29,Overseas
ab46177b907a,0,53,Overseas
0b88462788ee,0,63,Overseas
2a666a47eb6a,0,95,Overseas
5ac4f364eccc,0.02585,26,Overseas
ae57ed1984c0,1.36,68,Custom
7862b6fba81f,0,56,Overseas
164bf514dbb5,0.4716,39,Standard
caa5e94d6e64,0,17,Overseas
d6ee5b55230c,0,47,Overseas
011919d03282,0.05,90,Overseas
9a06a49f7ba1,0.66,66,Custom
f8f1a3819cc5,0,62,Overseas
810b096f18f1,0,93,Overseas
4536ef3070db,0,56,Overseas
4282972ab060,0,59,Overseas
42c2613e32e9,0.0743,76,Overseas
810345539fe1,0,17,Overseas
3f2b554597ec,0,56,Overseas
249be239c47a,0,58,Overseas
01fdba5f1ca7,0,96,Overseas
60b4cf91b2c6,0,39,Overseas
af3c96629402,0,58,Overseas
79169a415d52,0,63,Overseas
fb83c1ed5554,0,69,Overseas
5937c2ed4f78,0.0371,57,Overseas
6dd7554fa52e,0,62,Overseas
cbcdbd9df821,0.0371,8,Overseas
5bd8186c8cf3,0,58,Overseas
ada6c8ad97d9,0,2,Overseas
770f05be295b,0,25,Overseas
f4a20dcc92b2,0,3,Overseas
ff1cbe8d60da,0,35,Overseas
6ae203bd3add,0,72,Overseas
be27a06e6c4b,0,95,Overseas
bfc28f915beb,0,54,Overseas
936cf71fdce8,0,47,Overseas
539ff0f61340,0.0715,17,Overseas
aac4678bdd1b,0,91,Overseas
152169e4d015,0,38,Overseas
2266c019e912,0.35,28,Standard
0c5fa417b387,0,53,Overseas
307a456d0909,0,33,Overseas
264d3f00033d,0.04531,95,Overseas
c819f9faf931,0,90,Overseas
90cd4928d088,0,23,Overseas
ee45f5a88ebf,0,95,Overseas
5484b88d5adb,0,26,Overseas
753c94e4c0b0,0,44,Overseas
c9495849e077,0,68,Overseas
cf9a5891fa1c,0,40,Overseas
b177b9f2d127,0,53,Overseas
53a55ba564b4,0,55,Overseas
f8a34ae7277b,0,29,Overseas
fcaa50bc075e,0,70,Overseas
da8c4925c007,0,9,Overseas
91f8fc864abe,0,37,Overseas
793519637cf1,0.035,74,Overseas
16697130643e,0.1976,24,Standard
f900155999f7,0.0724,31,Overseas
aebc2ceca8ed,0.0469,32,Overseas
585427b25973,0,92,Overseas
afd7b4720413,0,41,Overseas
2d34302e4179,0,50,Overseas
cd8e38f97aa2,0,45,Overseas
db031b590f83,0,76,Overseas
f794f8540ac3,0,25,Overseas
df70c6428897,0,78,Overseas
2370756ea2fa,0.05107,12,Overseas
258d980d8c02,0,92,Overseas
eb8932f5e44a,0,52,Overseas
c71304ad4239,0.0218,88,Overseas
094fb28c4efd,0,81,Overseas
7e6a9d67acbe,0,73,Overseas
acc4f78fdde9,0,91,Overseas
13ec386be2fe,0,78,Overseas
bd1856a3e883,0.18,11,Standard
2ad2f452b3e0,0.18,61,Standard
d86c7a56cc56,0,84,Overseas
e38b223fa962,0,32,Overseas
9b0af07e4a62,0,99,Overseas
eb24ccdf2de0,0,18,Overseas
7ebb7b416641,0,13,Overseas
a56362a10c81,0,94,Overseas
ddae536f6c0d,0,52,Overseas
8f59d0517d4b,0.01351,32,Overseas
5b114cba6573,0,39,Overseas
5fc24df12769,0,25,Overseas
b1d2db04009b,0,87,Overseas
dc813e1104e7,0,40,Overseas
9f8b95febed3,0,17,Overseas
baa67ee56d01,0.21,35,Standard
8f8cf81691eb,0.05154,75,Overseas
2ff3cb869440,0,98,Overseas
4b986db5e26f,0,87,Overseas
da00360ccfcd,0,34,Overseas
4cd10ab2d9ef,0,20,Overseas
4f4ad8b0088b,7,71,Custom
6a6ee5a02fcb,0,24,Overseas
63764000fb02,0,23,Overseas
7e8e73f66b1f,0,59,Overseas
59763c00ae42,0,6,Overseas
96fbecedca27,0,58,Overseas
b9370077449e,0,16,Overseas
73a2032917bf,0,26,Overseas
5861e495bea2,1.27,23,Custom
a63df134b8dd,0,25,Overseas
dc7e2b7a5ede,0,61,Overseas
9df0b276bc67,0,74,Overseas
09fc0f193eab,0,33,Overseas
c333c2b93766,0,34,Overseas
28e9a0d11287,0,19,Overseas
279857f20c9d,0,74,Overseas
c7a2b4cf48e0,2.53,60,Custom
92f754056635,0.4703,49,Standard
df81dabeeea7,0.45,30,Standard
078b4c3baf22,0.48495,50,Standard
6bf1eed6ea9a,0,100,Overseas
a3c4691e5626,0,93,Overseas
0dd15d625b49,0,91,Overseas
237b19805314,0,60,Overseas
993d5ba84c21,0,49,Overseas
18f7e6fa2770,0.00877,51,Overseas
b091c05480dd,0,87,Overseas
313ee5437210,0,15,Overseas
8460186e60e5,0,89,Overseas
53129804867c,0,30,Overseas
de083f8ddb13,0,38,Overseas
b8428460c22d,0,34,Overseas
a2afb9ed95e7,0,73,Overseas
813e1c417c40,0,76,Overseas
1544e696631d,0,59,Overseas
f0d92f446439,0,14,Overseas
410c961579f2,0,75,Overseas
fc3572c7e3f5,0,95,Overseas
72c469b05b9c,0,52,Overseas
84ab8558688e,0,43,Overseas
602f8d7f7b49,0,12,Overseas
28717447665f,0,81,Overseas
ba96c82a241a,0.0015,60,Overseas
ca8fb19e48bb,0,89,Overseas
69822ac29cb1,0,93,Overseas
c73ef95720d0,0,33,Overseas
08269fd05fa5,0,44,Overseas
ba472c98e0d2,0,32,Overseas
9f13e7d17940,0,39,Overseas
9cfbfa4aada1,0,91,Overseas
1212ec609f45,0,8,Overseas
12b05cea7935,0,29,Overseas
afec4892e7bc,0,85,Overseas
cdd48a446bcf,0,8,Overseas
470ea2e2329f,0,73,Overseas
1a46087ce1c2,0,37,Overseas
9b3e01fb2f26,0,42,Overseas
1c9c74a18bc9,0.432,26,Standard
9758adaab82e,0,94,Overseas
ca0b75c8f982,0,95,Overseas
275672147c9a,0,86,Overseas
8558afb99a12,0,73,Overseas
8d2398cc5ed8,0,99,Overseas
e8e89d4dd5ca,0,8,Overseas
0480361cb976,0,80,Overseas
c46cbdb0c40c,0.019,68,Overseas
a207084b84c4,0.0035,88,Overseas
a785205a09c0,0.75,73,Custom
1216eaeeb562,0.56,77,Standard
6b83c6508f13,0.35,10,Standard
c2edcca09361,0.321,31,Standard
bd77d4f351a7,0.01656,40,Overseas
304fc012aa25,0.0355,73,Overseas
a1bf5929225e,0.125,2,Overseas
3f29ba5e3600,0.24332,73,Standard
f84d66bb2cb1,0,25,Overseas
7275b844e3fe,0.01,95,Overseas
e0c6cc8aee2b,0.02785,35,Overseas
3011184d34eb,0.01925,41,Overseas
0e9e142c3f99,0.1862,34,Standard
04241691066c,0,6,Overseas
d10825a596df,0,84,Overseas
73bbff3cf3cb,0,29,Overseas
622cc95157ef,0,32,Overseas
79e95caa846e,0,5,Overseas
2aeb0ad97aac,0,44,Overseas
9da235dd4c8a,0,3,Overseas
18971e920cad,0,80,Overseas
ed99fd212a88,0,7,Overseas
e15837e83a44,0,70,Overseas
30e55adf8442,0,72,Overseas
5e53c5a8e3d9,0,79,Overseas
5e968ee6cfe4,0,76,Overseas
c15195e527aa,0,89,Overseas
6e87e7d5f05a,0,66,Overseas
0375ea1009f5,0,55,Overseas
e1f573891f5a,0,99,Overseas
43468d1755db,0.038,93,Overseas
4298c941f924,0,38,Overseas
25269b002056,0.00891,51,Overseas
cd415dbe2f00,0,85,Overseas
866f510b8c84,0,84,Overseas
a5adfe74006f,0.04364,82,Overseas
ba2d85e716f9,0,62,Overseas
0e4e94a7ea6f,0,81,Overseas
c2c86020bbb4,0.088,84,Overseas
0a15116706c3,0.07187,54,Overseas
2c45b53b03d9,0,52,Overseas
7cb173d296e3,0,30,Overseas
ef0ad2c024b1,0,34,Overseas
4fd5c340f1c2,0.07626,78,Overseas
148756ba0eb1,0.07203,51,Overseas
b726391b9463,0,36,Overseas
8ed39e656e4f,0,46,Overseas
392f96ebf98a,0,16,Overseas
6616f4470f5b,0,43,Overseas
90a0308933dd,0,6,Overseas
ebde55d9523d,0,4,Overseas
987305e5fff1,0,91,Overseas
afa7362c179e,0,63,Overseas
485e1ca0491d,0,81,Overseas
bfb7bff67fd6,0,78,Overseas
c0ae7d201015,0,86,Overseas
9673257b9651,0,14,Overseas
4c2afb88a4db,0,46,Overseas
6b268d780460,0,40,Overseas
78d7129dcb7a,0.02171,13,Overseas
09515a6954d4,0,74,Overseas
fb68d27d88dd,0,61,Overseas
70ee65bf0f1f,0,10,Overseas
f6afed4e0a2a,0,71,Overseas
15d287b99b88,0,43,Overseas
b5d391c407ae,0.04118,13,Overseas
a2812fd27480,0,92,Overseas
43c6f289897c,0,69,Overseas
5abae6a6236d,0,24,Overseas
ea3a196192ac,0,17,Overseas
5da3d744c5ce,0,22,Overseas
ef070c2d9935,0,94,Overseas
088da939f4d3,5.89,54,Custom
dd862a21095b,0,36,Overseas
a47e085a7d34,0,56,Overseas
1c90c99437f9,0,20,Overseas
9250d6f46511,0.2,74,Standard
7055f84ce9be,0.01,88,Overseas
539a50738e0d,0.71886,74,Custom
82016a5489f9,0,11,Overseas
96725e94e76a,0,95,Overseas
eecb569dec5d,0,98,Overseas
4b8d5041d58b,0,95,Overseas
f0e8ce2e6262,0,55,Overseas
eab1ef0a1b20,0,47,Overseas
62e4419ca1c8,0,43,Overseas
b32c3b6dcddc,0,88,Overseas
4c7b591bc11d,0,13,Overseas
3149623ffb2d,0,19,Overseas
cc843905c3ce,0,78,Overseas
c25df2262e05,0,97,Overseas
66cef19582da,0,5,Overseas
230a9595a12b,0,27,Overseas
eefac3d53150,0,89,Overseas
0e64c5912c30,0,39,Overseas
db461b412a86,0,40,Overseas
3e7940e2e660,0.02,23,Overseas
3f9efbf6fa87,0,84,Overseas
ce1e05c3643f,0.05,73,Overseas
65fc4434d64c,0,83,Overseas
ef61ad25e4f6,0,2,Overseas
7342628b9104,0,32,Overseas
01b5f853fee9,0,13,Overseas
d3f8852a5f7c,0,81,Overseas
1056acd91f4c,0,20,Overseas
a839e31011f1,0,77,Overseas
c7c56ae12245,0.10714,63,Overseas
8437a734d61d,0,91,Overseas
e3b93556f37c,0,47,Overseas
ffc90c782c88,0.75,69,Custom
a0832c847e8f,0,86,Overseas
ef4ea8b68c6f,0,86,Overseas
9f862777cbc4,0.0768,17,Overseas
36aa9d1ca9e2,0,49,Overseas
091d700324d6,0,34,Overseas
2fa468c7fdf5,0.038,42,Overseas
8064c63a3969,2.42,96,Custom
a3e84b512b5e,0.0209,95,Overseas
f3cf0b38fb25,0.024,58,Overseas
127a33b775f1,0.02,99,Overseas
248fc919aa79,0.15,86,Overseas
0a894fee7251,9.43,80,Custom
7204075bbcf6,0.2,100,Standard
bd9f83e8c684,0,70,Overseas
20210d36b733,0,23,Overseas
11ba159e8f57,0,66,Overseas
11857d40f391,0,98,Overseas
b195fa82c268,0,60,Overseas
2eaa2f2ad9df,0.0261,53,Overseas
2bc3cf121d30,0,76,Overseas
6ee4c5bc03e0,0,75,Overseas
c91be229ee65,1.8,20,Custom
348260ea23f8,0,27,Overseas
85a6500ec482,0,55,Overseas
6694bd9d0385,0.02161,19,Overseas
fe460d3e2434,0,70,Overseas
483c92011d4f,0,32,Overseas
31e750ce2d42,0,96,Overseas
0ab4c8535167,0,100,Overseas
e9d79423fa97,6.95,70,Custom
49416b2d4fdc,0,4,Overseas
9b0813f1cc96,0,78,Overseas
7407dc3acc32,0,13,Overseas
b1c9f69dae8e,0.009,49,Overseas
c9d4f6db39f4,0,58,Overseas
4.88E+11,0,70,Overseas
1875e9921945,0,20,Overseas
fb4449d0e722,0,71,Overseas
3aa710b0ef17,0,20,Overseas
5a45a8c95675,0,20,Overseas
6789a41a2551,0,16,Overseas
8036373fb073,0,97,Overseas
ea789cecc7a0,0,95,Overseas
7db5ddfb2150,0,28,Overseas
d00fed0d29f2,0,88,Overseas
b200ac4564a9,0,65,Overseas
4a683b0b0aea,0,8,Overseas
0e15bb2b7b97,0.05,28,Overseas
402fc44a46a8,0,19,Overseas
1104aeef969f,0,29,Overseas
8c162d484677,0,13,Overseas
b07c36f75765,0.0174,86,Overseas
4944b0b36661,0.0085,90,Overseas
93dd3846b6ea,0,64,Overseas
90efd14f9ecf,0,14,Overseas
853659d1b1ff,0,44,Overseas
b24c27fd85c3,0.885,20,Custom
ffcdb952d487,0,85,Overseas
f797cfaa9c2a,0,57,Overseas
426dc523165f,0,68,Overseas
646c885bb0c8,0,30,Overseas
124eebac5e75,0,19,Overseas
309f19b83f87,0,86,Overseas
db82005777d7,0,9,Overseas
c1be3ff3f332,0,41,Overseas
3e42195e2814,0,90,Overseas
37c5dbef55ce,0,52,Overseas
36c4fc72dbb0,0,16,Overseas
d5d7acfdfd32,0,86,Overseas
594108dd9eef,0,17,Overseas
c2952444874b,0,82,Overseas
8f25d6a41cf1,0,42,Overseas
2469a5e25a0f,0,55,Overseas
28b19d984249,0,26,Overseas
66f6bbd69cc3,0,69,Overseas
60fcc4b4bd6e,0,12,Overseas
0bec48c10dae,0.02648,92,Overseas
be9fb603f7e2,0.02967,61,Overseas
87f7a4b70e5d,0,60,Overseas
0795d662cdf7,0,82,Overseas
bf9a8a0d21e2,0,77,Overseas
3de30bb1dd00,0,91,Overseas
8c81b3f4c221,0.01348,97,Overseas
ff33177ad364,0,39,Overseas
edfafbb500ab,0,31,Overseas
3b5100d144cc,0,29,Overseas
210e414303d4,0,57,Overseas
2344b70f2f94,0,63,Overseas
d757ece4c119,0,52,Overseas
d87ef11bab09,0,95,Overseas
9ee122118560,0,91,Overseas
fba20fe61dd1,0,49,Overseas
e9fbeb3469bd,0,40,Overseas
1e2f12a3eb67,0,7,Overseas
49cc39d279f1,0.13517,65,Overseas
098bb737eba4,0,67,Overseas
bb69465afaf9,0,42,Overseas
15a58ce31626,0,79,Overseas
72588942cc80,0,46,Overseas
487cc14bacae,0,37,Overseas
8f5aa638f287,0,68,Overseas
433fe70cffc7,0,35,Overseas
a09864bab594,0,50,Overseas
c4cc3d41acd7,0,32,Overseas
a441b93d2d0c,0,30,Overseas
11f9c3b307d7,0,10,Overseas
9e5a4d04661d,0,38,Overseas
84595c0d5abd,0,99,Overseas
a72f01355ed5,0,4,Overseas
bf7b0ead2797,0,99,Overseas
7bf751a664c8,0.2463,23,Standard
3ec2cf533516,0,54,Overseas
ee3afb5ed9cc,0,57,Overseas
a2bf10670b72,0,92,Overseas
850d576c85d4,0,94,Overseas
fc5f332ad959,0.5,41,Standard
8b58a718db2a,0,29,Overseas
e5ebd81856b5,0,71,Overseas
0ae08fb868ce,7.6,92,Custom
cbb4594441c7,0,90,Overseas
efc3aa9ac93f,0,45,Overseas
9f9b3c36d7c6,0,67,Overseas
ca834d5e95f3,0.17725,97,Standard
6af9cec265c5,0,63,Overseas
4bbebd894ee1,0,65,Overseas
e7b4c5088617,0.125,37,Overseas
98e79a968704,0,56,Overseas
aed977071615,0,6,Overseas
966a900237fd,0.131,44,Overseas
010f38324f24,0.35,22,Standard
68e2c69b0561,0,18,Overseas
cf830153793c,0,3,Overseas
76cf2aaa3d5f,0,32,Overseas
5dcc4c952bed,0,91,Overseas
8fb389863a24,0,87,Overseas
a0027863dd74,0,63,Overseas
fb44b1f22339,0,85,Overseas
6bfc25cc7df5,0,39,Overseas
0b9079547c92,0,36,Overseas
4170b4359328,0,26,Overseas
ed5eced803f9,0,20,Overseas
5075df4364d0,0,79,Overseas
333afff1b32b,0,97,Overseas
ba87778b65ee,0,10,Overseas
b21b2845209a,0,1,Overseas
e69046f26e2f,0,23,Overseas
6897b66816ae,0,24,Overseas
d27924607216,0,76,Overseas
65cfc90759f2,0,16,Overseas
cd24eb0f3dd6,0.038,29,Overseas
c7e19683c93c,0.046,88,Overseas
3c7a48f0091d,0.0315,15,Overseas
0fc3d6204b46,0,33,Overseas
5ff402a84740,0,31,Overseas
6d2387621407,0,35,Overseas
de76ce5dec2c,0.185,6,Standard
04397c676ed8,0.066,69,Overseas
b43ae271bf91,0,25,Overseas
9a58d6ab3867,0.52,89,Standard
170a6fbf1df1,0.095,10,Overseas
4d9dbc0cd652,0.14509,72,Overseas
511b4494649f,0,100,Overseas
f13c341c8abf,0.0335,35,Overseas
de5c3b325a68,0,70,Overseas
7b07fc6b524c,0,43,Overseas
51ba5bfa0ec8,0,91,Overseas
4db87baab616,0.076,69,Overseas
e9e4ab7aea18,0.00846,100,Overseas
f96b460915f8,0,16,Overseas
92a1f9235d19,0.09,66,Overseas
c7ec295c9020,0,60,Overseas
21292e4bd684,0,63,Overseas
bbdc1d8bc617,0,12,Overseas
7469112d7565,0,82,Overseas
