purno,vendno,custno,transfer,item,cost,qtyord,qtyrec,created
29188,3100,60,N,ca6a795cbbda,0.014,5000,5000,2/26/19
29126,162900,138000,N,b9654a0841e6,0.0436,2000,2000,2/23/19
29016,212300,1010,Y,3070f95bf235,0.009,10000,10000,2/6/19
68058,260700,14700,Y,d7adaad891e3,0.0378,22012,22012,6/6/18
68058,260700,14700,Y,3903af6b092f,100,1,1,6/6/18
68058,260700,14700,Y,13dfaee8f27f,15,1,1,6/6/18
29088,13005,113300,N,bfc7f1f85f60,0.0329,1000,1000,2/17/19
29088,13005,113300,N,4c5a6dbee2a5,0,1,1,2/17/19
29088,13005,17740,N,0bec48c10dae,0.027,5000,5000,2/17/19
29088,13005,17740,N,1d8e9ff5785a,0,1,1,2/17/19
29154,328100,120700,N,14970b1a0e46,0.02968,10000,10000,2/24/19
19015,8200,4050,N,4b7e0c754a0d,0.02278,48000,48000,1/1/19
29157,3100,60,N,7b732615f759,0.005,30000,30000,2/24/19
29166,3500,14700,N,0c42be7af290,0.01306,30000,30000,2/24/19
29166,3500,14700,N,ca34ab5c748c,0,1,1,2/24/19
29166,3500,14700,N,96084ad492c3,0.03338,51000,51000,2/24/19
29166,3500,14700,N,ca34ab5c748c,0,1,1,2/24/19
19108,294500,,N,5494639939ae,264.4,1,1,1/15/19
19108,294500,,N,b1bfb2a1e58d,254.4,1,1,1/15/19
19108,294500,,N,13dfaee8f27f,20,2,2,1/15/19
29183,220700,,N,2d3d80fbb900,200,1,1,2/25/19
19137,113700,19100,N,9f37b4d9075c,2.25,200,200,1/20/19
19137,113700,19100,N,4c5a6dbee2a5,0,1,1,1/20/19
19066,113700,113300,N,7ee7cac9c94f,11.25,225,225,1/6/19
19066,113700,113300,N,4c5a6dbee2a5,0,1,1,1/6/19
19065,113700,113300,N,f63a98179284,3.25,300,300,1/6/19
19065,113700,113300,N,4c5a6dbee2a5,0,1,1,1/6/19
39037,306600,,N,8fd9df97796a,5,1,0,3/6/19
39037,306600,,N,b98d0a9559a3,5,1,0,3/6/19
128054,316900,14700,N,fb878ac2fe2a,0.2,50000,50000,12/12/18
19179,316900,14700,N,bb92a7416ae7,0.9,1000,1000,1/24/19
19179,316900,14700,N,ca34ab5c748c,0,1,1,1/24/19
128121,164800,14700,N,5e96485805ce,0.176,60000,60000,12/20/18
29032,164800,141900,N,9566537f6760,0.47,1000,1000,2/7/19
29032,164800,141900,N,ca34ab5c748c,0,1,1,2/7/19
39023,13800,19100,N,dcba7c52f622,0.092,50,50,3/5/19
39023,13800,19100,N,591e962e7514,0,1,1,3/5/19
39023,13800,19100,N,a933f923465a,0.065,200,200,3/5/19
39023,13800,19100,N,591e962e7514,0,1,1,3/5/19
29185,253700,60,N,60b109a51a56,8.41,250,250,2/26/19
29186,104000,60,N,2763607cdf0e,0.08805,1000,1000,2/26/19
19020,308700,1200,N,b1c19a4abdcd,0.019,109600,109600,1/1/19
19018,7160,4050,N,36597c586f6e,0.06475,50177,50177,1/1/19
39034,3500,146100,N,1ea043814942,0.00876,20000,20000,3/6/19
68008,228300,17580,N,e03be60c8b2c,14.03,143,143,6/2/18
68008,228300,17580,N,4c5a6dbee2a5,0,1,1,6/2/18
68008,228300,17580,N,e03be60c8b2c,7.65,1000,1000,6/2/18
68008,228300,17580,N,4c5a6dbee2a5,0,0,0,6/2/18
88060,114900,113300,N,8811887fc596,5.25,1255,1255,8/14/18
88060,114900,113300,N,4c5a6dbee2a5,50,1,1,8/14/18
29156,8790,60,N,84bacfda9687,0.0465,500,500,2/24/19
98084,13921,,Y,28108f4e87e0,0.00609,48533,48533,9/13/18
98084,13921,,Y,13dfaee8f27f,25,1,1,9/13/18
39079,306600,14700,N,b3a0a488a7e1,0.145,75000,0,3/9/19
39079,306600,14700,N,ca34ab5c748c,0,1,0,3/9/19
29165,5315,17580,N,7b31751c6f48,0.2051,1000,1000,2/24/19
29165,5315,17580,N,4c5a6dbee2a5,0,1,1,2/24/19
29136,7216,7050,N,ada0781ff37b,0.05,4000,4000,2/23/19
29198,8790,60,N,7bf751a664c8,0.2463,1550,1550,2/27/19
29153,6038,120700,N,e5e91765a48d,0.0047,10000,10000,2/24/19
29135,14785,800,N,b29f453360e2,0.00877,5000,5000,2/23/19
29124,13800,800,N,07ee8d20a0bf,0.023,1400,1400,2/23/19
29124,13800,10600,N,959d0187c398,0.017,700,700,2/23/19
29124,13800,800,N,3fb6be051f72,0.07,1200,1200,2/23/19
29124,13800,16975,N,2909ba62d1f8,0.13542,1000,1000,2/23/19
29124,13800,16975,N,b23c28b0faf7,1.45,100,100,2/23/19
29124,13800,1200,N,fc1719b9a5be,0.01,10000,10000,2/23/19
29124,13800,138000,N,472d842ff883,0.016,1000,1000,2/23/19
29124,13800,138000,N,525d6c61f4e3,0.065,200,200,2/23/19
29124,13800,138000,N,ca34ab5c748c,0,1,1,2/23/19
29124,13800,138000,N,c78955716403,0.014,300,300,2/23/19
29124,13800,14060,N,68410e011cee,0.017,1000,1000,2/23/19
29124,13800,14060,N,e029b4a6e944,0.01,2000,2000,2/23/19
29124,13800,14060,N,ae9e99f3a63f,0.026,1500,1500,2/23/19
29124,13800,14060,N,92040c41131f,0.013,200,200,2/23/19
29124,13800,14060,N,b9fe0463f1df,0.05,200,200,2/23/19
29124,13800,14060,N,f0d7f792af39,0.045,200,200,2/23/19
29124,13800,14060,N,8615a03288b5,0.01,500,500,2/23/19
29131,13250,19100,N,6ab516c1ead5,0.38,400,400,2/23/19
29152,100700,120700,N,6848b685df44,0.35732,1000,1000,2/24/19
29176,13280,14700,N,f1224c0b4347,0.03223,20000,20000,2/24/19
29176,13280,14700,N,ca34ab5c748c,25,1,1,2/24/19
29176,13280,14700,N,6eb8d2e33c57,40,1,1,2/24/19
19172,13280,146200,N,24d139f09b43,0.05448,15000,15000,1/21/19
19172,13280,146200,N,d9221aca9e6a,150,1,1,1/21/19
19172,13280,146200,N,13dfaee8f27f,40,1,1,1/21/19
19172,13280,146200,N,13dfaee8f27f,60,1,1,1/21/19
39027,15100,60,N,78d7129dcb7a,0.02125,20000,20000,3/6/19
39108,15100,,N,78d7129dcb7a,0.02125,4000,4000,3/11/19
29182,220700,,N,2d3d80fbb900,1395,1,1,2/25/19
39097,325700,13713,N,31035f0aa9b7,67,10,10,3/10/19
39097,325700,13713,N,7ec0ca470b04,0,1,1,3/10/19
39064,277600,15855,N,48e9d81fa96f,3.05,200,200,3/9/19
39054,13800,116400,N,cecf9964d4c2,0.315,600,600,3/9/19
39054,13800,116400,N,05752a17b4c0,1.18,60,60,3/9/19
39060,13800,15052,N,2f4bbf4ed50d,0.014,5000,5000,3/9/19
39060,13800,15052,N,0a960a82d511,0,1,1,3/9/19
39059,3100,15052,N,384c093d50ae,0.015,5000,5000,3/9/19
39059,3100,15052,N,0a960a82d511,0,1,1,3/9/19
19174,306600,146200,N,39ffdccd7c83,0.27,3158,3158,1/21/19
19174,306600,146200,N,f77fa937455b,0.24,4468,4468,1/21/19
19174,306600,146200,N,0dc6f3c095eb,0.33,3029,3029,1/21/19
19174,306600,146200,N,13dfaee8f27f,0,1,1,1/21/19
19229,316900,146200,N,272775082bf8,0.55,1000,1000,1/30/19
19229,316900,146200,N,736c0129e336,0.4,1000,1000,1/30/19
19229,316900,146200,N,f13354b59840,0.4,1000,1000,1/30/19
19229,316900,146200,N,21684f3d18e4,0.5,1000,1000,1/30/19
128053,316900,14700,N,f40fe51bd14e,0.33,50000,50000,12/12/18
19025,161200,148100,N,296d45c21c5a,0.57,20000,20000,1/1/19
19025,161200,148100,N,ca34ab5c748c,0,1,1,1/1/19
19025,161200,148100,N,d7cb637ac3b2,0.57,2000,2000,1/1/19
19025,161200,148100,N,ca34ab5c748c,0,1,1,1/1/19
19075,225300,14700,N,d688495cac76,0.03244,51940,51940,1/9/19
19075,225300,14700,N,ca34ab5c748c,0,1,1,1/9/19
118156,257500,117500,N,58cade194485,5.28,536,536,11/18/18
118156,257500,117500,N,694e386c6322,2.14,509,509,11/18/18
39111,8017,14228,N,e53d2c7d91e6,0.21,1000,1000,3/11/19
39111,8017,14228,N,a5c6ced45172,0.21,1000,1000,3/11/19
128134,150300,14700,N,cb86ae558f91,0.0212,52310,52310,12/20/18
39057,13800,116400,N,1d97e26bf055,0.13805,500,500,3/9/19
39126,512,17740,N,a0ea2c153089,5.55,325,0,3/13/19
39126,512,17740,N,1d8e9ff5785a,0,1,0,3/13/19
R029166A,3500,,N,96084ad492c3,0.03338,-6000,-6000,3/15/19
108218,287900,60,N,57d1cbffa625,0.029,108500,108500,10/28/18
108218,287900,60,N,28cee5f7d941,0.024,273000,273000,10/28/18
108218,287900,60,N,939ca3c63308,0.0213,97500,97500,10/28/18
118135,326300,60,N,4db87baab616,0.0277,100000,0,11/18/18
118135,326300,60,N,ca34ab5c748c,0,1,0,11/18/18
118135,326300,60,N,384791dfe829,250,1,0,11/18/18
118135,326300,60,N,7aa693965f8e,-721.2,1,0,11/18/18
118135,326300,60,N,7aa693965f8e,721.2,1,1,11/18/18
118135,326300,,N,36988ba56e79,750,1,0,11/18/18
39056,13800,116400,N,dafb81015176,0.16,500,500,3/9/19
39056,13800,116400,N,1d97e26bf055,0.13805,390,390,3/9/19
39056,13800,116400,N,540399943cf6,0.076,400,400,3/9/19
39055,13800,116400,N,ce507b64d5ac,1.28,400,400,3/9/19
39055,13800,116400,N,dafb81015176,0.16,200,200,3/9/19
39055,13800,116400,N,aa5b7e76f4b0,0.15,100,100,3/9/19
39010,3500,19100,N,5dac56978f29,0.75702,300,300,3/4/19
39010,3500,19100,N,591e962e7514,0,1,1,3/4/19
128147,293900,16975,N,294899736b47,1.54,2304,2304,12/26/18
128147,293900,16975,N,ca34ab5c748c,0,1,1,12/26/18
128147,293900,16975,N,7aa693965f8e,-1155,1,1,12/26/18
128147,293900,16975,N,7aa693965f8e,1155,1,1,12/26/18
19023,219300,145300,N,4e67552f1bc9,1.05,6770,6770,1/1/19
19023,219300,145300,N,ca34ab5c748c,0,1,1,1/1/19
29173,316900,14700,N,bbca2fcce3d6,0.39,1000,1000,2/24/19
29173,316900,14700,N,ca34ab5c748c,0,1,1,2/24/19
128108,326700,18700,N,dc2222c76358,0.04385,50000,50000,12/19/18
128108,326700,,N,7aa693965f8e,800,1,1,12/19/18
128108,326700,,N,7aa693965f8e,-800,1,1,12/19/18
19102,176700,60,N,c31aac4bf976,0.124,25000,25000,1/14/19
19102,176700,60,N,ca34ab5c748c,0,1,1,1/14/19
19102,176700,,N,7aa693965f8e,-3100,1,1,1/14/19
19102,176700,,N,7aa693965f8e,3100,1,1,1/14/19
108203P,176700,60,N,3f29ba5e3600,0.25,20000,20000,10/27/18
108203P,176700,60,N,7aa693965f8e,500,10,10,10/27/18
108203P,176700,60,N,7aa693965f8e,-500,10,10,10/27/18
19136,3500,19100,N,9d6f0db5929b,0.053,300,300,1/20/19
19136,3500,19100,N,c5f656af49df,0.056,500,500,1/20/19
19136,3500,19100,N,88f87685057f,0.0868,100,100,1/20/19
19136,3500,19100,N,bafc2d51b845,0.14031,300,300,1/20/19
19136,3500,19100,N,c444632fcdfa,0.42484,125,125,1/20/19
19136,3500,19100,N,4d6b1ed84a52,0.027,100,100,1/20/19
19136,3500,19100,N,c0556bbd2751,0.0393,300,300,1/20/19
19136,3500,19100,N,9f292eb56c9d,0.1465,100,100,1/20/19
19136,3500,19100,N,348c34174135,0.2729,100,100,1/20/19
19136,3500,19100,N,82801f03ce1f,0.2503,150,150,1/20/19
118190,306600,14700,N,cd24eb0f3dd6,0.038,115235,115235,11/23/18
118190,306600,14700,N,ca34ab5c748c,0,1,1,11/23/18
39006,161200,,N,fd48136d96d1,0.06,12000,12000,3/1/19
29099,161200,16975,N,c68d6763a3d9,1.48,700,700,2/17/19
29099,161200,16975,N,ca34ab5c748c,0,1,1,2/17/19
128168,161200,120700,N,6.84787E+11,0.002,750000,750000,12/29/18
128168,161200,120700,N,ca34ab5c748c,0,1,1,12/29/18
39038,161200,,N,fd48136d96d1,0.06,31000,31000,3/6/19
39038,161200,,N,b70a8e0cb4cb,0,1,1,3/6/19
39109,13800,10600,N,67467a9de63b,0.02,100,100,3/13/19
39109,13800,10600,N,f0c4384c3f9d,0.055,100,100,3/13/19
39109,13800,15855,N,fef65183b837,0.042,100,100,3/13/19
39109,13800,800,N,875fe210eab2,0.07,1000,1000,3/13/19
39109,13800,800,N,5dc22dc0758d,0.03,1000,1000,3/13/19
39130,3100,116400,N,905cd271cdb7,0.05,1000,1000,3/14/19
39131,13800,116400,N,1d97e26bf055,0.13805,390,390,3/14/19
39131,13800,116400,N,05752a17b4c0,1.18,10,10,3/14/19
39132,13800,3905,N,5d1ff6a613a3,0.15,750,750,3/15/19
128200,298000,113300,Y,76b700005eef,2.5,99,99,12/31/18
128200,298000,113300,Y,13dfaee8f27f,0,1,1,12/31/18
108152,13921,14700,Y,ff93feb2a7cc,0.00616,50000,50000,12/24/18
108152,13921,14700,Y,13dfaee8f27f,25,1,1,12/24/18
19016,298000,4050,Y,4b7e0c754a0d,0.011,48000,48000,1/3/19
19149,13911,16975,N,aa061c1a95a6,0.1125,10000,10000,1/20/19
19149,13911,16975,N,531f9b3fdabe,25,1,1,1/20/19
19157,1400,14301,N,d0d500ad2437,11.543,242,242,1/20/19
19157,1400,14301,N,4c5a6dbee2a5,0,1,1,1/20/19
39029,8790,60,N,1a377a7d1c64,0.2698,800,800,3/6/19
39029,8790,60,N,176671c7c6fc,0.0349,1000,1000,3/6/19
128158,13950,14700,Y,f200f1d94ce6,0.00219,45000,45000,12/27/18
128158,13950,14700,Y,13dfaee8f27f,6,1,1,12/27/18
39035,8030,5313,N,578d91bba9c5,0.03465,2500,2500,3/6/19
39018,3012,146100,N,e9e4ab7aea18,0.00846,20000,20000,3/5/19
39044,209400,14228,N,456700db0f87,0.17,492,492,3/7/19
39044,209400,14228,N,0a960a82d511,0,1,1,3/7/19
39016,3500,146100,N,78a5aa19ca4c,0.02214,10000,10000,3/5/19
39016,3500,146100,N,a9fe5aaa21d7,0.00683,25000,25000,3/5/19
39016,3500,146100,N,b2992ff9d986,0.00509,52000,52000,3/5/19
39048,3500,19100,N,b0c940f4f183,0.0746,500,500,3/8/19
39048,3500,19100,N,5631e7e8d304,0.40008,100,100,3/8/19
39048,3500,19100,N,2c72f9819e53,0.70705,210,210,3/8/19
39048,3500,19100,N,8eaab89ce60d,0.0273,100,100,3/8/19
39048,3500,19100,N,aa91a8e81be9,0.0686,100,100,3/8/19
39048,3500,19100,N,3173402563df,0.5978,100,100,3/8/19
39048,3500,19100,N,81bf8566619a,0.0269,100,100,3/8/19
39040,3500,19100,N,26470827265b,0.0328,100,100,3/7/19
39040,3500,19100,N,2173a608a2af,0.0403,100,100,3/7/19
39040,3500,19100,N,34b70f52b6b1,0.0477,500,500,3/7/19
39040,3500,19100,N,7d5ddf1da121,0.1374,100,100,3/7/19
39040,3500,19100,N,4d0f20e9f061,0.1171,100,100,3/7/19
39040,3500,19100,N,38d1d9d2cef2,0.3423,100,100,3/7/19
39042,13800,10600,N,292dfba965ba,0.026,300,300,3/7/19
39042,13800,10600,N,26553490460,0.005,400,400,3/7/19
39042,13800,19100,N,db4966c33c97,0.008,1000,1000,3/7/19
39042,13800,19100,N,dae04e402e50,0.025,600,600,3/7/19
39045,217,14228,N,1649080ab370,0.7,1000,1000,3/7/19
39045,217,14228,N,4c5a6dbee2a5,0,1,1,3/7/19
39050,13800,19100,N,844b7a10f108,0.02,100,100,3/8/19
39050,13800,19100,N,a933f923465a,0.06,200,200,3/8/19
39050,13800,19100,N,6727c3d0e3d1,0.072,100,100,3/8/19
39050,13800,19100,N,51ab67b601a4,0.027,100,100,3/8/19
39050,13800,19100,N,9e781762b1b6,0.042,300,300,3/8/19
39050,13800,19100,N,91cb8cf60a97,0.05,200,200,3/8/19
39050,13800,19100,N,ca2efcc27099,0.17,100,100,3/8/19
39050,13800,19100,N,30b06b0bec7b,0.03,100,100,3/8/19
39050,13800,800,N,75466cb45dca,0.008,2000,2000,3/8/19
39050,13800,16975,N,6f3ef61527b7,0.24,150,150,3/8/19
39039,13950,,Y,9aa500bb4169,0.08503,1470,1470,3/7/19
39039,13950,,Y,13dfaee8f27f,6,1,1,3/7/19
39066,14785,800,N,6a18f959b783,0.01721,15000,15000,3/9/19
39061,3500,131100,N,944a3134fad5,0.00494,12000,12000,3/9/19
39082,13800,14700,N,b478407e4cf6,0.045,5000,5000,3/9/19
39082,13800,14700,N,ca34ab5c748c,0,1,1,3/9/19
39052,13800,118400,N,17a809a99a50,0.029,2000,2000,3/9/19
39052,13800,118400,N,4c5a6dbee2a5,0,1,1,3/9/19
39052,13800,17740,N,4ca7b1d5a53a,0.074,1000,1000,3/9/19
39052,13800,17740,N,4c5a6dbee2a5,0,1,1,3/9/19
39052,13800,17740,N,b4faa8294795,0.2,100,100,3/9/19
39052,13800,17740,N,4c5a6dbee2a5,0,1,1,3/9/19
39052,13800,17740,N,929b3494b710,0.2,100,100,3/9/19
39052,13800,17740,N,4c5a6dbee2a5,0,1,1,3/9/19
39052,13800,17740,N,94601ea5b262,0.2,100,100,3/9/19
39052,13800,17740,N,4c5a6dbee2a5,0,1,1,3/9/19
39052,13800,17740,N,2922c8e6275e,0.145,1500,1500,3/9/19
39052,13800,17740,N,4c5a6dbee2a5,0,1,1,3/9/19
39052,13800,17740,N,99f114132fae,0.325,100,100,3/9/19
39052,13800,17740,N,4c5a6dbee2a5,0,1,1,3/9/19
39052,13800,17740,N,35a610caa9f8,0.378,100,100,3/9/19
39052,13800,17740,N,4c5a6dbee2a5,0,1,1,3/9/19
29125,13950,1200,Y,fc1719b9a5be,0.008,10000,10000,2/26/19
29138,1200,14750,N,b19a4430bbb9,0.0415,2300,2300,2/23/19
29087,298000,15855,Y,f98be9068fbf,0.055,25000,25000,2/17/19
29164,14802,17580,N,793519637cf1,0.035,3000,3000,2/24/19
29164,14802,17580,N,4c5a6dbee2a5,10,1,1,2/24/19
108179,13950,14700,Y,078b4c3baf22,0.01129,10000,10000,12/27/18
108179,13950,14700,Y,13dfaee8f27f,6,1,1,12/27/18
19167,164800,120700,N,c15662c4c699,0.107,25000,25000,1/20/19
19167,164800,120700,N,ca34ab5c748c,0,1,1,1/20/19
19118,164800,14700,N,1e94a6ca3fbf,0.11,35000,35000,1/16/19
128127,164800,14700,N,d513acbaaa89,0.135,60000,60000,12/20/18
19103,226900,120700,N,b95ed91de35b,1.12,3000,3000,1/14/19
19103,226900,120700,N,ca34ab5c748c,0,1,1,1/14/19
39194,328600,,N,5e47d8a149c9,0.55,500,500,3/26/19
39197,298000,14700,Y,3341cc0082a9,0.425,5000,0,3/26/19
29048,14809,1714,N,c99266ae024c,1.84,576,576,2/10/19
29118,13921,,Y,5bdae154b994,0.10204,1470,1470,2/21/19
29118,13921,,Y,13dfaee8f27f,25,1,1,2/21/19
29161,7300,17580,N,f3fd653b012b,0.033,15000,15000,2/24/19
29161,7300,17580,N,0a960a82d511,10,1,1,2/24/19
29161,7300,17580,N,4c5a6dbee2a5,15,1,1,2/24/19
29132,7655,16975,N,0e533fb79600,4.45,200,200,2/23/19
29132,7655,16975,N,4c5a6dbee2a5,18,1,1,2/23/19
29187,3012,60,N,73e2538a2195,0.05698,6440,6440,2/26/19
29067,298000,14700,Y,71c20d9f84e2,0.155,15000,15000,2/12/19
29202,220700,,N,2d3d80fbb900,195,1,1,2/28/19
19219,13911,17740,N,60bd622f05ef,0.0735,5500,5500,1/27/19
19219,13911,17740,N,1d8e9ff5785a,25,1,1,1/27/19
19190,13911,60,N,ad5dc8cf6421,0.15,1080,1080,1/26/19
128155,13921,14700,Y,c327aece2539,0.01039,59600,59600,12/27/18
128155,13921,14700,Y,13dfaee8f27f,25,1,1,12/27/18
39071,3302,14228,N,d2d9f5473d94,0.11,1000,1000,3/9/19
39071,3302,14228,N,4587adbf4503,0.098,2000,2000,3/9/19
39071,3302,14228,N,0a960a82d511,0,1,1,3/9/19
39083,13280,14700,N,556b94ced799,0.07829,10000,10000,3/9/19
39083,13280,14700,N,ca34ab5c748c,25,1,1,3/9/19
39163,328500,146100,N,6d5c0cbe6ee5,0.83,1300,1300,3/19/19
39163,328500,,N,7aa693965f8e,400,1,1,3/19/19
39163,328500,,N,7aa693965f8e,-400,1,1,3/19/19
39019,104000,146100,N,6bd296b0ffbc,0.0928,5000,5000,3/5/19
39110,183600,14228,N,7fcb37a88ae3,1.6,200,200,3/11/19
19225,13005,13713,N,19ac3b895c5a,0.1074,35000,35000,1/28/19
19225,13005,13713,N,4c5a6dbee2a5,0,1,1,1/28/19
19225,13005,13713,N,1d8e9ff5785a,0,1,1,1/28/19
39179,249800,60,N,5eca7ed57b92,3.05,500,500,3/21/19
39119,8790,15052,N,85ecd119f45b,0.0324,3000,3000,3/15/19
39089,3500,14700,N,eb2d10ba74b9,0.01804,20000,20000,3/9/19
39089,3500,14700,N,ca34ab5c748c,0,1,1,3/9/19
108207,326000,,N,8f1418901f96,0.01287,777600,777600,10/23/18
108207,326000,,N,791a3cd56349,0.01693,160500,160500,10/23/18
108207,326000,,N,e150d0434fa0,0.01069,840000,840000,10/23/18
108207,326000,,N,c0ef3086fa98,0.01218,1000000,1000000,10/23/18
108207,326000,,N,0961571c54d6,0.01228,152500,152500,10/23/18
108207,326000,,N,bc9341bec8e4,0.01693,196000,196000,10/23/18
108207,326000,,N,7aa693965f8e,12500,1,1,10/23/18
108207,326000,,N,7aa693965f8e,-12500,1,1,10/23/18
29197,10400,60,N,66c24a0d887e,0.103,2300,2300,2/27/19
39030,102100,60,N,58d15b072ff2,2.18,500,500,3/6/19
39094,328400,60,N,b62c6c2e4b77,0.0252,40000,40000,3/10/19
39113,3500,19100,N,26470827265b,0.0328,400,400,3/13/19
39113,3500,19100,N,eb0d2f7debb0,0.099,100,100,3/13/19
39113,3500,120100,N,59166cbed4bf,0.00403,15000,15000,3/13/19
39069,7216,14228,N,855bab8fd003,0.045,500,500,3/9/19
39069,7216,14228,N,0a960a82d511,0,1,1,3/9/19
39093,13800,14700,N,bae7e8789aa5,0.015,5000,5000,3/10/19
39093,13800,14700,N,4c5a6dbee2a5,0,1,1,3/10/19
39046,119800,14228,N,7f0215037c10,0.25,250,250,3/7/19
39046,119800,14228,N,4c5a6dbee2a5,0,1,1,3/7/19
39004,13921,,Y,0dc6f3c095eb,0.06,2500,2500,3/1/19
39004,13921,,Y,13dfaee8f27f,25,1,1,3/1/19
39102,210200,139700,N,e49649989903,25,44,44,3/10/19
39102,210200,139700,N,ca34ab5c748c,0,1,1,3/10/19
39102,210200,139700,N,1d8e9ff5785a,0,1,1,3/10/19
39169,118000,14750,N,a2b88a04c130,0.00925,2000,2000,3/20/19
39165,3500,14750,N,c52db7d05fee,0.08813,1400,1400,3/19/19
39165,3500,14750,N,ab71cb1c56f7,0.0292,1000,1000,3/19/19
29011,325600,14700,Y,1e338d36fe42,0.23013,1000,1000,2/4/19
29085,13911,15855,N,d04f244cc95e,0.03785,25000,25000,2/17/19
39009,13921,,Y,f77fa937455b,0.03125,4000,4000,3/4/19
39009,13921,,Y,13dfaee8f27f,25,1,1,3/4/19
39104,209400,113300,N,56d200fecb65,0.5,100,100,3/10/19
39104,209400,113300,N,4c5a6dbee2a5,25,1,1,3/10/19
39134,118000,13713,N,fb544eb30666,0.1,100,100,3/15/19
39134,118000,13713,N,ca34ab5c748c,30,1,1,3/15/19
39134,118000,13713,N,1d8e9ff5785a,0,1,1,3/15/19
39144,228300,17580,N,0525cd7aa9cd,6.02,500,500,3/16/19
39123,5315,800,N,9d5b66c4fdec,0.27295,1000,1000,3/13/19
39117,5315,17740,N,07957bb2693d,0.277,1000,1000,3/13/19
39117,5315,17740,N,1d8e9ff5785a,0,1,1,3/13/19
68064,312400,14700,Y,26678c197fe9,0.01132,51935,51935,6/13/18
68064,312400,14700,Y,13dfaee8f27f,65,2,2,6/13/18
108078,13921,14700,Y,3d9064396af1,0.0063,50000,50000,12/29/18
108078,13921,14700,Y,13dfaee8f27f,25,1,1,12/29/18
108054,13950,120700,Y,7c44577f86d1,0.00275,32710,32710,12/28/18
39003,13950,,Y,bcdae754e8b8,0.0273,4468,4468,3/1/19
39003,13950,,Y,13dfaee8f27f,6,1,1,3/1/19
39028,3100,60,N,e6add45bbaca,0.00625,100000,75000,3/6/19
39028,3100,60,N,24bc75778b66,0.00585,25000,25000,3/6/19
39114,13911,19100,N,aeb3d13c3ffc,0.175,200,200,3/12/19
39149,13800,15855,N,6fa44b837b89,0.017,5000,5000,3/16/19
39005,13950,,Y,ddd9fb69ce0a,0.04027,3029,3029,3/1/19
39005,13950,,Y,13dfaee8f27f,6,1,1,3/1/19
39049,162900,19100,N,0edfc102a5b2,0.38,100,100,3/8/19
39049,162900,19100,N,809376f381f1,0.135,100,100,3/8/19
39091,305100,14700,N,f0ecc55a400d,0.022,20000,20000,3/9/19
39091,305100,14700,N,ca34ab5c748c,25,1,1,3/9/19
39062,14802,17740,N,0e0eadff2822,0.21,100,100,3/9/19
39062,14802,17740,N,0a960a82d511,0,1,1,3/9/19
39062,14802,17740,N,6d0e56e2c480,0.162,1300,1300,3/9/19
39062,14802,17740,N,1d8e9ff5785a,0,1,1,3/9/19
39107,209400,133800,N,10745077ef67,0.55,100,100,3/10/19
39107,209400,133800,N,4c5a6dbee2a5,25,1,1,3/10/19
39133,13005,5418,N,951cdc6a954a,0.0275,4000,4000,3/15/19
39103,3302,113300,N,8873ce8e427a,1.09,200,200,3/10/19
39103,3302,113300,N,4c5a6dbee2a5,0,1,1,3/10/19
39065,281600,120700,N,1c9c74a18bc9,0.432,10000,10000,3/9/19
39088,285800,14700,N,01957f152c26,0.08,30000,30000,3/9/19
39088,285800,14700,N,ca34ab5c748c,0,1,1,3/9/19
39036,220700,60,N,2d3d80fbb900,175,1,1,3/6/19
19235,298000,,Y,d77ad3c4bfcf,0.155,10520,10520,1/31/19
19235,298000,,Y,13dfaee8f27f,0,1,1,1/31/19
39120,15100,131100,N,5494b52a1e31,0.0055,10000,10000,3/13/19
29201,13208,15855,N,e4024154a193,3.65,1100,1100,2/28/19
29053,512,17740,N,66c0652e3cfb,3.86,450,450,2/11/19
29053,512,17740,N,1d8e9ff5785a,0,1,1,2/11/19
29053,512,17740,N,a0ea2c153089,5.55,325,325,2/11/19
29053,512,17740,N,1d8e9ff5785a,0,1,1,2/11/19
39033,112300,60,N,13af09a5e9b9,0.6,1100,1100,3/6/19
29147,221300,1200,N,e9312aaa5aa8,0.38,2000,2000,2/24/19
29147,221300,1200,N,ca34ab5c748c,0,1,1,2/24/19
29147,221300,1200,N,ac6ea3f4e7f8,0,1,1,2/24/19
29184,317300,146100,N,9126722fc50b,0.0095,348000,348000,2/26/19
29184,317300,146100,N,7aa693965f8e,1000,1,1,2/26/19
29184,317300,146100,N,7aa693965f8e,-1000,1,1,2/26/19
19060,7300,4050,N,484b82be7cc8,0.265,9848,9848,1/6/19
19181,287300,,N,f4ea1db08eed,150,2,2,1/25/19
19181,287300,,N,13dfaee8f27f,0,1,1,1/25/19
19182,282700,,N,a4906a54b9b8,32.63,1,1,1/26/19
19182,282700,,N,cb763339644d,19,1,1,1/26/19
19182,282700,,N,d083cda69183,19,1,1,1/26/19
19182,282700,,N,92b2857c3ae5,19,1,1,1/26/19
19182,282700,,N,5c4fce4e8112,19,1,1,1/26/19
19182,282700,,N,dcbbafc23a44,19,0,0,1/26/19
19182,282700,,N,a6ebb13fb1e3,19,0,0,1/26/19
19182,282700,,N,adbcbf5af9f7,19,1,1,1/26/19
19182,282700,,N,bbcd694f17c4,56,1,1,1/26/19
19182,282700,,N,672ea2b2ca8c,56,1,1,1/26/19
